"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","significant","direction"
"RP11-278H7.1",1.96210583233549,3.14531446828933,2.06137123662398,1.52583601265369,0.12705070952026,NA,"Tidak Signfikan","Tidak Signifikan"
"ZNF582-AS1",1.80899737628746,3.28979873033288,2.13907736922117,1.53795219269263,0.124060304410533,NA,"Tidak Signfikan","Tidak Signifikan"
"RP11-90K6.1",2.32825485401529,-3.02409718617538,1.99308557775203,-1.51729419947246,0.129192422059818,NA,"Tidak Signfikan","Tidak Signifikan"
"DUSP27",1.98644598243843,-3.18795497016346,2.09230629279095,-1.52365596812836,0.127594674202358,NA,"Tidak Signfikan","Tidak Signifikan"
"RP4-614O4.12",2.46087993890066,2.55631570472725,1.67330586778401,1.52770378323757,0.126586100387371,NA,"Tidak Signfikan","Tidak Signifikan"
"PTPRH",1.95971804751727,-3.44566217494943,2.2602714207047,-1.52444619853449,0.12739728698187,NA,"Tidak Signfikan","Tidak Signifikan"
"DLEU7-AS1",1.83628025472334,-3.19662976796636,2.10114964066614,-1.52137177957154,0.128166566572025,NA,"Tidak Signfikan","Tidak Signifikan"
"LINC00167",1.7978946277186,3.29874060512953,2.16030858670992,1.5269765742835,0.126766836589574,NA,"Tidak Signfikan","Tidak Signifikan"
"CTC-786C10.1",1.82673244834819,-3.49084105530528,2.29317201722955,-1.52227614373328,0.127939903030927,NA,"Tidak Signfikan","Tidak Signifikan"
"AC007163.3",2.29680110703834,2.97703776675569,1.97525351849305,1.50716742883057,0.13176774671085,NA,"Tidak Signfikan","Tidak Signifikan"
"JPH2",2.14980624918532,-3.01802292704485,2.00220763841651,-1.50734762426124,0.131721576351886,NA,"Tidak Signfikan","Tidak Signifikan"
"COL25A1",2.16698637773133,-3.03262399510502,2.0172273313312,-1.50336253529925,0.132745582123796,NA,"Tidak Signfikan","Tidak Signifikan"
"RP11-159F24.6",1.79917038131708,3.14852528955929,2.10668020023639,1.49454354258705,0.135033609960807,NA,"Tidak Signfikan","Tidak Signifikan"
"RP11-134P9.3",2.00216377194603,-3.03014037171429,2.0408106165943,-1.48477293633987,0.137603983353394,NA,"Tidak Signfikan","Tidak Signifikan"
"AP000304.1",1.80294469085084,3.15161390722473,2.11569798784893,1.48963317322481,0.136320714575483,NA,"Tidak Signfikan","Tidak Signifikan"
"SERPINA10",1.7972832265502,3.14704702059485,2.11674007468024,1.48674230636005,0.137082884390512,NA,"Tidak Signfikan","Tidak Signifikan"
"THUMPD2",1.81733915835901,3.42334834254427,2.29699044647059,1.49036246441702,0.136128956411173,NA,"Tidak Signfikan","Tidak Signifikan"
"RPH3A",1.98750689387582,-3.01778980079796,2.04267592810482,-1.47737081505525,0.139576264945094,NA,"Tidak Signfikan","Tidak Signifikan"
"AC005356.1",2.32103180323652,-2.48260432876753,1.67434896575979,-1.48272814063045,0.138146654868509,NA,"Tidak Signfikan","Tidak Signifikan"
"RP11-474I16.8",1.97829130007384,-3.01411934680917,2.06186460682809,-1.46184154712564,0.143784635931445,NA,"Tidak Signfikan","Tidak Signifikan"
"AC007405.4",1.8071349160611,3.13404415492793,2.13549133376408,1.4675986295874,0.142213280482976,NA,"Tidak Signfikan","Tidak Signifikan"
"RP11-6N17.2",1.97448433450284,2.97062843582079,2.04084974677058,1.45558409702698,0.145507626887212,NA,"Tidak Signfikan","Tidak Signifikan"
"RP11-753H16.5",2.31137860860504,-3.05876987254766,2.11167730046762,-1.44850251118877,0.147476564188087,NA,"Tidak Signfikan","Tidak Signifikan"
"PLGLB2",1.96149443116709,2.97581490235595,2.06175744318215,1.44333898839382,0.148925001863657,NA,"Tidak Signfikan","Tidak Signifikan"
"AC015849.2",2.30750907229059,2.97913617733653,2.07104149341063,1.43847247233585,0.150300042576501,NA,"Tidak Signfikan","Tidak Signifikan"
"ST8SIA5",1.81029782442647,2.96868380564778,2.07181807972542,1.43288826113595,0.151889772520891,NA,"Tidak Signfikan","Tidak Signifikan"
"RP11-297C4.2",2.13734040901775,-3.04698135182651,2.14536084776819,-1.42026519920706,0.155530488605862,NA,"Tidak Signfikan","Tidak Signifikan"
"GABRA3",1.8065235148927,2.96511007246758,2.09580983620168,1.41478011089087,0.157132977322843,NA,"Tidak Signfikan","Tidak Signifikan"
"RHOXF2B",2.4633322436473,-2.81482768945717,1.99970719655011,-1.40761992271334,0.159243644898531,NA,"Tidak Signfikan","Tidak Signifikan"
"HABP2",2.16804728916872,-2.84145851337114,2.02101960315184,-1.40595296994636,0.159738090558471,NA,"Tidak Signfikan","Tidak Signifikan"
"S100A5",2.3226234221265,-2.83050313776201,2.01498810816364,-1.40472448760087,0.160103221144098,NA,"Tidak Signfikan","Tidak Signifikan"
"ERAS",2.4611248134736,2.44784582858511,1.71714228378796,1.42553465236745,0.154002710707105,NA,"Tidak Signfikan","Tidak Signifikan"
"OVAAL",2.31429664239745,-3.07168254396075,2.18228310939182,-1.40755456097389,0.159263010430617,NA,"Tidak Signfikan","Tidak Signifikan"
"IL10",1.66393906228237,-3.02675445015657,2.15555579674907,-1.40416427852223,0.160269936302237,NA,"Tidak Signfikan","Tidak Signifikan"
"CLDN3",1.99400908958144,-2.83473946877426,2.03845385819514,-1.39063214866396,0.164337002404161,NA,"Tidak Signfikan","Tidak Signifikan"
"RP11-10C24.3",2.31284624052539,2.42140176628063,1.7332974996893,1.39699143783146,0.162416145898375,NA,"Tidak Signfikan","Tidak Signifikan"
"LINC00313",1.98920390102214,-2.83049513367473,2.05656727877307,-1.37632022199798,0.168722514894399,NA,"Tidak Signfikan","Tidak Signifikan"
"RP11-10N23.5",2.13692088617123,2.43480026115769,1.74512201157283,1.39520345569607,0.162954495247713,NA,"Tidak Signfikan","Tidak Signifikan"
"CTD-2532N20.1",1.98227024530365,-2.8278693709467,2.05629932717924,-1.3752226310485,0.169062434180072,NA,"Tidak Signfikan","Tidak Signifikan"
"CTD-2302E22.4",2.13880804093811,2.43605171442756,1.75244703462207,1.39008578650305,0.164502828841606,NA,"Tidak Signfikan","Tidak Signifikan"
"AC004837.5",2.46218038703966,2.2927683104685,1.66912391600352,1.37363576693468,0.169554787220699,NA,"Tidak Signfikan","Tidak Signifikan"
"SLC47A2",1.82729932902926,-2.83470821425919,2.0836295191868,-1.36046652639358,0.173682338642465,NA,"Tidak Signfikan","Tidak Signifikan"
"PCCA-AS1",2.1424698486535,2.78081791442803,2.05335064771952,1.35428301908222,0.175646101561446,NA,"Tidak Signfikan","Tidak Signifikan"
"UPP2",2.29757796128678,2.31358749191353,1.71988552735873,1.34519853508306,0.178561129178255,NA,"Tidak Signfikan","Tidak Signifikan"
"CHST15",1.81220967373387,2.77509617730489,2.08331443461346,1.33205824872028,0.182841048524057,NA,"Tidak Signfikan","Tidak Signifikan"
"RP11-219B4.5",2.13630948500283,2.29801482509695,1.72041991605931,1.33572902966657,0.181637857281334,NA,"Tidak Signfikan","Tidak Signifikan"
"COL15A1",2.00827118433503,-2.84480060580913,2.14979756626621,-1.32328766691741,0.185739731520798,NA,"Tidak Signfikan","Tidak Signifikan"
"NLGN4X",1.99550146103171,-2.82754000085985,2.1360942194833,-1.32369629348269,0.185603929942483,NA,"Tidak Signfikan","Tidak Signifikan"
"CTD-2561B21.5",1.97785984006096,-2.82753426199108,2.13714935182796,-1.32304008588478,0.185822047501112,NA,"Tidak Signfikan","Tidak Signifikan"
"C9orf131",2.13064802070218,2.29398533759945,1.73436300187451,1.32266736266866,0.185946021735899,NA,"Tidak Signfikan","Tidak Signifikan"
"AC026202.1",2.31850770482604,2.42391044334347,1.8268966967614,1.32679119056946,0.184577765391022,NA,"Tidak Signfikan","Tidak Signifikan"
"PDIA2",1.83423298474775,-2.83768531464282,2.1599435509918,-1.313777535223,0.188921079643284,NA,"Tidak Signfikan","Tidak Signifikan"
"BCL6B",1.83612013951463,-2.8346368987297,2.15917557606685,-1.31283297669255,0.189239235373774,NA,"Tidak Signfikan","Tidak Signifikan"
"ZNF66",2.46345614063814,2.14261608276344,1.63864350522132,1.30755474020815,0.191024376632442,NA,"Tidak Signfikan","Tidak Signifikan"
"KLHL9",1.81484060242372,3.00769776559173,2.30341911856556,1.30575358229412,0.191636369860419,NA,"Tidak Signfikan","Tidak Signifikan"
"ANKS1B",1.80634489094948,-2.82323181140566,2.17910818763698,-1.29559047477453,0.195116612499072,NA,"Tidak Signfikan","Tidak Signifikan"
"UNC80",2.29116789945885,2.56359816512553,2.00331972405073,1.27967499862773,0.200659460997254,NA,"Tidak Signfikan","Tidak Signifikan"
"PDE1A",1.85077701758484,-2.8491629108176,2.21076371292236,-1.28876862514238,0.197478536622702,NA,"Tidak Signfikan","Tidak Signifikan"
"MIR219-2",2.4599020111368,2.15872601134184,1.6712312581621,1.29169796268402,0.196461763292788,NA,"Tidak Signfikan","Tidak Signifikan"
"NT5C1B",2.12961714167664,2.31043526969238,1.77852094631454,1.29907678314393,0.193917579829006,NA,"Tidak Signfikan","Tidak Signifikan"
"AC091633.3",2.28625503268549,2.30650361470067,1.79195366591988,1.28714467263675,0.198043867300302,NA,"Tidak Signfikan","Tidak Signifikan"
"RP11-470L19.2",1.98396725244996,-2.61148616089334,2.05216592486293,-1.2725511759327,0.203177353258343,NA,"Tidak Signfikan","Tidak Signifikan"
"ULBP3",1.99026481245953,-2.60893192591464,2.05128764671804,-1.27185084456039,0.203426119723841,NA,"Tidak Signfikan","Tidak Signifikan"
"LAMA2",1.98585440721684,-2.60893132533127,2.05152676041358,-1.27170231247938,0.203478908668312,NA,"Tidak Signfikan","Tidak Signifikan"
"CTC-479C5.6",1.99318284625195,-2.61655350855299,2.05913582776469,-1.27070466808079,0.203833734273161,NA,"Tidak Signfikan","Tidak Signifikan"
"CTC-338M12.9",1.67392003164485,-3.07470596844783,2.40340658539092,-1.27931161840755,0.200787342849993,NA,"Tidak Signfikan","Tidak Signifikan"
"PTGFRN",1.97663881341486,-2.60383628696157,2.06169734344758,-1.26295757970344,0.206604425117066,NA,"Tidak Signfikan","Tidak Signifikan"
"HES5",1.98293637342443,-2.60124530768635,2.06080235014556,-1.26224880687982,0.206859271337241,NA,"Tidak Signfikan","Tidak Signifikan"
"TRPV5",2.30724568898314,-2.19081752126296,1.71686009533326,-1.27606059877448,0.201934098418327,NA,"Tidak Signfikan","Tidak Signifikan"
"LINC00412",2.13444702477646,2.1425224621662,1.70424530219966,1.25716788504616,0.208692849666204,NA,"Tidak Signfikan","Tidak Signifikan"
"RP11-893F2.13",1.79961455371473,2.76982005032829,2.21639514802786,1.24969595461931,0.211410635661994,NA,"Tidak Signfikan","Tidak Signifikan"
"RP11-489G11.3",2.1360893049704,2.27675483909974,1.81426388958411,1.25491933790384,0.209508043211707,NA,"Tidak Signfikan","Tidak Signifikan"
"ENO4",2.18055764982363,-2.2094783861457,1.76893996237523,-1.24904091328173,0.211650109999295,NA,"Tidak Signfikan","Tidak Signifikan"
"TMEM72-AS1",2.13278005004201,2.16155542995823,1.75513371716998,1.23156168035081,0.218112862647287,NA,"Tidak Signfikan","Tidak Signifikan"
"C6orf100",1.66228657562339,-2.61965027893915,2.14570227934935,-1.22088246079205,0.222130526140831,NA,"Tidak Signfikan","Tidak Signifikan"
"ARG1",2.14263173955291,2.14539942624176,1.74177713950931,1.23173015512545,0.218049901435693,NA,"Tidak Signfikan","Tidak Signifikan"
"RP5-1021I20.4",1.79985942828768,2.5641674220868,2.10496923234471,1.21814959700413,0.223167129318812,NA,"Tidak Signfikan","Tidak Signifikan"
"ENTPD3",2.14074458478603,2.14393696055035,1.74201787485239,1.23072041423916,0.218427450241465,NA,"Tidak Signfikan","Tidak Signifikan"
"RP11-561B11.6",1.96290738112446,2.31162320123143,1.86734953266952,1.23791671606696,0.215746943455363,NA,"Tidak Signfikan","Tidak Signifikan"
"GALNT13",2.33470232276853,-2.03727159146072,1.6831072657556,-1.21042290821917,0.226116655933473,NA,"Tidak Signfikan","Tidak Signifikan"
"PHKA2-AS1",1.9824748809997,-2.61979395155512,2.17321258029141,-1.20549364351822,0.228012790439176,NA,"Tidak Signfikan","Tidak Signifikan"
"LAMC2",1.8078239630317,2.54912214319725,2.12564192983508,1.19922462359172,0.230440615123969,NA,"Tidak Signfikan","Tidak Signifikan"
"SCML4",2.14839731988698,2.5664946217961,2.14865180474967,1.19446744052376,0.232295169694491,NA,"Tidak Signfikan","Tidak Signifikan"
"CTD-2587M2.1",2.46045868535283,1.85404601995136,1.54125712457421,1.20294400615573,0.228997989484754,NA,"Tidak Signfikan","Tidak Signifikan"
"XCL1",2.16066412318124,-2.03144169827923,1.70400452361539,-1.19215745623088,0.233199511548297,NA,"Tidak Signfikan","Tidak Signifikan"
"RP11-1079K10.2",2.30243253892713,1.97477150805701,1.66342571648901,1.18717144293353,0.235160002599667,NA,"Tidak Signfikan","Tidak Signifikan"
"KB-1254G8.1",1.97026051470009,2.14091921254377,1.79532068059528,1.1924996106177,0.233065403334156,NA,"Tidak Signfikan","Tidak Signifikan"
"CYB561",1.97823657312146,-2.19091499751525,1.82958379579795,-1.19749366087915,0.231114196893869,NA,"Tidak Signfikan","Tidak Signifikan"
"CTD-2126E3.4",2.16799256221635,-2.03752022745971,1.72188616345323,-1.1833071608947,0.236687435835403,NA,"Tidak Signfikan","Tidak Signifikan"
"MRVI1",2.3146041604301,-2.01582363860106,1.70868075525044,-1.17975439964828,0.238097910769408,NA,"Tidak Signfikan","Tidak Signifikan"
"GPX7",1.65787617038071,-2.6200603515992,2.22963093263437,-1.17510943773261,0.23995093533856,NA,"Tidak Signfikan","Tidak Signifikan"
"RP11-2E17.1",2.32107632372386,-2.03522527893082,1.72710894516648,-1.17840005671133,0.238637155126309,NA,"Tidak Signfikan","Tidak Signifikan"
"IDI2-AS1",2.45978950931843,2.29928641134984,1.98561504848321,1.15797189042571,0.246875507770382,NA,"Tidak Signfikan","Tidak Signifikan"
"RP11-452K12.4",2.32829937450263,-2.36102284560734,2.03732232895858,-1.15888527409123,0.246502952171072,NA,"Tidak Signfikan","Tidak Signifikan"
"CRHBP",2.32136571878414,-2.35860464633201,2.03717151440282,-1.15778403028742,0.246952182003102,NA,"Tidak Signfikan","Tidak Signifikan"
"AC109333.10",1.99836476787175,-2.03154546225938,1.73668786754403,-1.16978157113076,0.242088881767682,NA,"Tidak Signfikan","Tidak Signifikan"
"DNAJC22",1.99836476787175,-2.03154546225938,1.73668786754403,-1.16978157113076,0.242088881767682,NA,"Tidak Signfikan","Tidak Signifikan"
"C22orf26",1.65645050803855,-2.60344523208291,2.23167293116089,-1.16658906228191,0.24337636253548,NA,"Tidak Signfikan","Tidak Signifikan"
"FGF14-IT1",2.14985076967265,-2.35259749768093,2.03915948991856,-1.15370941278109,0.248619323558233,NA,"Tidak Signfikan","Tidak Signifikan"
"LINC01119",1.80089030731321,2.55037187230674,2.19971514463747,1.15941006203649,0.246289077271997,NA,"Tidak Signfikan","Tidak Signifikan"
"RP11-104D21.3",1.66709176418269,-2.62516846792197,2.26317548982174,-1.15994914213601,0.246069513125435,NA,"Tidak Signfikan","Tidak Signifikan"
"RP11-120K24.3",2.13572277837494,1.97475817085765,1.70236286861646,1.16001012901708,0.246044682170778,NA,"Tidak Signfikan","Tidak Signifikan"
"RP11-65J21.3",1.98370788980154,-2.0193792506534,1.73865684297181,-1.16145935226744,0.245455144210953,NA,"Tidak Signfikan","Tidak Signifikan"
"SKAP2",2.29937730877582,2.30157437593083,2.00883211870389,1.14572758694033,0.251907885517107,NA,"Tidak Signfikan","Tidak Signifikan"
"SIGLEC12",2.16948493366661,-2.03164525876952,1.77047373987872,-1.14751504809594,0.251168817460484,NA,"Tidak Signfikan","Tidak Signifikan"
"RP11-570L15.1",1.99196181960585,-2.35279215561989,2.07701131580692,-1.13277772620407,0.257307607433197,NA,"Tidak Signfikan","Tidak Signifikan"
"RP11-467D18.2",2.13194846884118,1.97157507457682,1.72728871405921,1.14142763657821,0.253692009424105,NA,"Tidak Signfikan","Tidak Signifikan"
"C11orf88",1.98314100912047,-2.35279507038423,2.07760551906998,-1.13245515031046,0.257443129853221,NA,"Tidak Signfikan","Tidak Signifikan"
"DMKN",1.98314100912047,-2.35279507038423,2.07760551906998,-1.13245515031046,0.257443129853221,NA,"Tidak Signfikan","Tidak Signifikan"
"RP11-195C7.1",1.97342342306545,1.97474775319268,1.73557402944407,1.13780669662661,0.255201208074135,NA,"Tidak Signfikan","Tidak Signifikan"
"RP11-307L14.1",2.13078348635976,-2.33535871162256,2.07886540414446,-1.12338139206451,0.261275549273916,NA,"Tidak Signfikan","Tidak Signifikan"
"CHST5",2.13558558201605,2.29236675393299,2.04970713755858,1.11838745737278,0.263401548851878,NA,"Tidak Signfikan","Tidak Signifikan"
"FOXE3",2.30360061431155,1.84145313370475,1.61189654257663,1.14241397326975,0.253281985763926,NA,"Tidak Signfikan","Tidak Signifikan"
"RP11-1017G21.6",1.97719773259921,1.97795887497174,1.75991468246977,1.12389475164557,0.261057678102927,NA,"Tidak Signfikan","Tidak Signifikan"
"HEPH",1.82713921382055,-2.35021622893115,2.10715768713103,-1.11534900462578,0.264700893266556,NA,"Tidak Signfikan","Tidak Signifikan"
"RP5-1073O3.2",1.82272880857786,-2.35021635873957,2.10751274144621,-1.1151611625023,0.264781365607793,NA,"Tidak Signfikan","Tidak Signifikan"
"AC137932.6",2.14265643409343,1.97311164444453,1.77540824633501,1.11135658433357,0.266414892238695,NA,"Tidak Signfikan","Tidak Signifikan"
"ZIK1",1.80910280953319,-2.34402018308577,2.13602064388909,-1.09737712029692,0.272476570858024,NA,"Tidak Signfikan","Tidak Signifikan"
"WNT11",1.82422118002813,-2.34118986172419,2.13415210354821,-1.09701171619012,0.272636270487617,NA,"Tidak Signfikan","Tidak Signifikan"
"AC011551.3",1.80365843236196,2.30223071483118,2.1084772788746,1.09189258897776,0.274880315540262,NA,"Tidak Signfikan","Tidak Signifikan"
"RP11-473O4.4",1.96901301782276,1.97473069632332,1.78741725316399,1.1047955886225,0.269248172450694,NA,"Tidak Signfikan","Tidak Signifikan"
"RP1-249I4.2",1.81539727663975,2.29181127543624,2.10543190980478,1.08852310291466,0.276364243193063,NA,"Tidak Signfikan","Tidak Signifikan"
"ALDOB",2.31101203702019,1.96444477186036,1.78866468070295,1.09827447986971,0.272084652105693,NA,"Tidak Signfikan","Tidak Signifikan"
"RP11-61A14.4",1.96712586305588,1.97309451319619,1.79393130264205,1.09987183471868,0.271387968000273,NA,"Tidak Signfikan","Tidak Signifikan"
"FCAR",1.66295270374417,-2.35318897669618,2.16575278070442,-1.08654551787338,0.277237714204328,NA,"Tidak Signfikan","Tidak Signifikan"
"SLC35F4",1.65601904802568,-2.35022709151023,2.16587171758648,-1.08511832553462,0.277869251863975,NA,"Tidak Signfikan","Tidak Signifikan"
"C5orf63",1.79736087235239,2.30001748858774,2.13553196707952,1.07702320735248,0.281469897934548,NA,"Tidak Signfikan","Tidak Signifikan"
"GBP6",2.27713513494182,3.73462899313856,3.59340385437982,1.03930121536064,0.298664669789323,NA,"Tidak Signfikan","Tidak Signifikan"
"RP11-793H13.10",1.81301122252284,1.97637090678384,1.81608247086242,1.08826054900761,0.276480101353214,NA,"Tidak Signfikan","Tidak Signifikan"
"AC005534.8",2.00821645738266,-2.04254826745091,1.87142363942262,-1.09144088191655,0.275078931754986,NA,"Tidak Signfikan","Tidak Signifikan"
"KM-PA-2",2.29754792887493,1.71729851581691,1.57802389275275,1.08825888106244,0.276480837479549,NA,"Tidak Signfikan","Tidak Signifikan"
"CTD-2583P5.3",2.45953323957301,-1.81636534402433,1.70325796108111,-1.0664064901076,0.286239929126085,NA,"Tidak Signfikan","Tidak Signifikan"
"LAIR2",2.16133025130202,-1.83611521036,1.71989984576699,-1.06757100704383,0.285714067666416,NA,"Tidak Signfikan","Tidak Signifikan"
"RP11-350N15.4",1.80293935297951,1.97139263292124,1.83828353212654,1.0724094507014,0.283536164955753,NA,"Tidak Signfikan","Tidak Signifikan"
"KCNMA1",2.32110635613571,-1.83248448587762,1.71610772090123,-1.06781437060098,0.285604254410019,NA,"Tidak Signfikan","Tidak Signifikan"
"ESR1",2.31338313378399,-1.82287595290396,1.71584829116032,-1.06237594681012,0.288065048845405,NA,"Tidak Signfikan","Tidak Signifikan"
"CTD-2373N4.5",1.97239254403991,1.99246665129483,1.85903322323608,1.07177570921862,0.283820785968434,NA,"Tidak Signfikan","Tidak Signifikan"
"ANKRD20A3",2.31818832234329,-1.8258683873819,1.7167574662261,-1.06355639821136,0.287529703362627,NA,"Tidak Signfikan","Tidak Signifikan"
"OMD",2.30811869776829,1.78467888602979,1.69155417685393,1.05505274997994,0.291401200154052,NA,"Tidak Signfikan","Tidak Signifikan"
"RP11-554I8.1",2.30267516853174,-1.82647192861375,1.7347268356318,-1.05288734289312,0.292392627722948,NA,"Tidak Signfikan","Tidak Signifikan"
"RP11-455J20.3",1.99753852454226,-1.84295025528189,1.75954896758108,-1.04739924221346,0.294915481077669,NA,"Tidak Signfikan","Tidak Signifikan"
"RP5-1125A11.4",1.80756993825461,1.99481445460814,1.90661980852142,1.04625707007372,0.295442360210356,NA,"Tidak Signfikan","Tidak Signifikan"
"AD001527.7",2.15944309653514,-1.84004793097879,1.76822318600596,-1.04061972806446,0.298052071499516,NA,"Tidak Signfikan","Tidak Signifikan"
"CTA-223H9.9",2.13574747291547,1.77950164772546,1.7211241564983,1.03391823361885,0.301174390119426,NA,"Tidak Signfikan","Tidak Signifikan"
"LPIN3",1.97555320743695,-1.82263145484248,1.76258366131529,-1.03406805296401,0.301104350019095,NA,"Tidak Signfikan","Tidak Signifikan"
"OCIAD1-AS1",2.29512879443254,1.79360141832237,1.73880579276664,1.03151336726832,0.302300142991721,NA,"Tidak Signfikan","Tidak Signifikan"
"FCN1",1.81675245173113,2.42186149968968,2.36055784656762,1.02596998553168,0.30490573195691,NA,"Tidak Signfikan","Tidak Signifikan"
"RP11-445F12.1",1.99273333598296,-1.84021764238385,1.79734073678492,-1.02385574683832,0.305903414902393,NA,"Tidak Signfikan","Tidak Signifikan"
"TEX38",1.97722242713973,1.78298187821254,1.74880127167959,1.01954516335645,0.307944223386174,NA,"Tidak Signfikan","Tidak Signifikan"
"RP11-245C17.2",1.97092486713017,1.78121766009582,1.74918352220345,1.01831376610044,0.308528868375318,NA,"Tidak Signfikan","Tidak Signifikan"
"CTC-510F12.2",1.8241139710917,1.96254564118179,1.94631851351041,1.00833734435486,0.313292540862415,NA,"Tidak Signfikan","Tidak Signifikan"
"MYOM3",1.81051266658755,1.7829870936367,1.78647629249346,0.998046882082112,0.31825662561602,NA,"Tidak Signfikan","Tidak Signifikan"
"RP11-169K17.3",1.80862551182067,1.78118976056166,1.78678845158916,0.996866617857019,0.318829257042504,NA,"Tidak Signfikan","Tidak Signifikan"
"CDC14B",2.13596765294789,1.80184479346143,1.8095066958339,0.995765750748473,0.319363974829184,NA,"Tidak Signfikan","Tidak Signifikan"
"LRRC31",1.96800683333775,1.79632343426479,1.80387614216016,0.995813067361526,0.319340979943378,NA,"Tidak Signfikan","Tidak Signifikan"
"RP11-129K12.1",2.30490106245055,1.55199418071418,1.56619636580737,0.990932053347047,0.321718759518396,NA,"Tidak Signfikan","Tidak Signifikan"
"ZNF582",1.98014046093215,1.7678393675522,1.79740761039397,0.983549506149418,0.325337062545794,NA,"Tidak Signfikan","Tidak Signifikan"
"ARHGAP24",1.96840161665436,1.78298887392759,1.82049320413858,0.979398807902315,0.327382965906132,NA,"Tidak Signfikan","Tidak Signifikan"
"RP11-338C15.3",1.65828293585306,-1.82928304727835,1.86724844160498,-0.97966773275548,0.327250158777149,NA,"Tidak Signfikan","Tidak Signifikan"
"CTD-2145A24.4",2.30301390768367,1.55040873443988,1.58911519668108,0.975642758736407,0.329241527462128,NA,"Tidak Signfikan","Tidak Signifikan"
"HIST1H2BE",1.80129707278557,1.79692122784931,1.84673820305587,0.973024343610739,0.330541203353793,NA,"Tidak Signfikan","Tidak Signifikan"
"NT5DC4",1.99743313628592,-2.03409412531943,2.12239602926072,-0.958395180388626,0.33786352462614,NA,"Tidak Signfikan","Tidak Signifikan"
"PROM1",2.14631824180883,1.96944352597479,2.06339639885329,0.954466881433585,0.339847365756863,NA,"Tidak Signfikan","Tidak Signifikan"
"ERI2",1.96423252380398,1.79339827740911,1.86082009637781,0.963767685495258,0.335162411126578,NA,"Tidak Signfikan","Tidak Signifikan"
"RP11-46A10.4",2.13904757763972,1.56619272149405,1.62112525775473,0.966114563943836,0.333986857662607,NA,"Tidak Signfikan","Tidak Signifikan"
"AL079342.1",2.13463717239703,1.56619508098703,1.62159782675327,0.965834472116202,0.334127016000382,NA,"Tidak Signfikan","Tidak Signifikan"
"CTD-2368P22.1",1.82150778193176,-2.02654498758745,2.13702126924703,-0.948303611550621,0.342974912832625,NA,"Tidak Signfikan","Tidak Signifikan"
"CTC-428G20.6",1.81681022659712,1.78484471524127,1.85898825488384,0.960116187152996,0.336996742515745,NA,"Tidak Signfikan","Tidak Signifikan"
"RP11-307C12.13",1.81784110562266,1.76723110446462,1.83960712850074,0.960656803882301,0.336724757190049,NA,"Tidak Signfikan","Tidak Signifikan"
"AL359878.1",2.13086286286327,1.56333325401599,1.6330084385166,0.957333236707644,0.33839908460651,NA,"Tidak Signfikan","Tidak Signifikan"
"AGBL5-AS1",2.3164365882446,-1.60282986841907,1.67779663222791,-0.955318325016964,0.33941674320995,NA,"Tidak Signfikan","Tidak Signifikan"
"ACCS",1.97772132648977,1.96629264482529,2.10763841424133,0.932936423790261,0.350852794754075,NA,"Tidak Signfikan","Tidak Signifikan"
"ATP1A2",1.81016372097058,-2.0237250760064,2.16872474410964,-0.933140584808161,0.350747386893923,NA,"Tidak Signfikan","Tidak Signifikan"
"TSPAN1",2.00272044616206,-1.62063250038162,1.70414734950265,-0.950993176062268,0.341607839951781,NA,"Tidak Signfikan","Tidak Signifikan"
"PKD2L1",1.81577710260326,-1.82638175012046,1.92730439429874,-0.947635337481288,0.343315129936959,NA,"Tidak Signfikan","Tidak Signifikan"
"IGF1",1.80557028166936,1.97910516833809,2.12792904087414,0.93006163754647,0.352339171881748,NA,"Tidak Signfikan","Tidak Signifikan"
"RP11-546B15.1",1.66212646041468,-2.03738411516948,2.1895382800641,-0.930508561425945,0.35210783344067,NA,"Tidak Signfikan","Tidak Signifikan"
"AC226150.4",2.46162503003594,-1.60306491804308,1.71743621509944,-0.933405796354577,0.350610488771297,NA,"Tidak Signfikan","Tidak Signifikan"
"PADI4",1.66401361518156,-2.03441943757878,2.18876985224391,-0.929480747138905,0.352639998332292,NA,"Tidak Signfikan","Tidak Signifikan"
"RP11-616K22.2",2.12897570809639,1.56194968530206,1.65759735320614,0.942297405507387,0.346040396121667,NA,"Tidak Signfikan","Tidak Signifikan"
"CP",1.80759463279513,1.79968935549148,1.9140975129121,0.940228668263322,0.347100279592424,NA,"Tidak Signfikan","Tidak Signifikan"
"RP11-522N14.2",2.30373298706613,1.55973196771032,1.68709976247936,0.924504882519896,0.355223510584255,NA,"Tidak Signfikan","Tidak Signifikan"
"CTB-133G6.2",2.15758597418011,-1.61039365284104,1.74395456423886,-0.923414913360364,0.355791022856617,NA,"Tidak Signfikan","Tidak Signifikan"
"CTD-2523D13.2",2.29654174438991,1.57724565529877,1.68504941069633,0.936023386190785,0.349261146979019,NA,"Tidak Signfikan","Tidak Signifikan"
"HCRT",1.66842402042425,-2.03453027979169,2.21531994808371,-0.918391170337087,0.358414111668924,NA,"Tidak Signfikan","Tidak Signifikan"
"RPEL1",2.30184583229924,1.55783929720314,1.6960399634214,0.918515678168652,0.358348954722555,NA,"Tidak Signfikan","Tidak Signifikan"
